customerID,Churn,sim_logins,sim_support_contacts,sim_data_usage_gb
0303-WMMRN,No,3,0,3.7515384520296933
6408-OTUBZ,No,9,0,3.838355393619887
5204-HMGYF,No,7,0,2.1736344377648056
1078-TDCRN,No,16,0,1.3333590580146044
3727-OVPRY,No,11,1,1.1375444935562395
3797-FKOGQ,No,6,0,2.2708004815083975
7622-NXQZR,No,9,0,2.431572925041082
6196-HBOBZ,No,5,0,1.3122077039994433
3970-XGJDU,No,9,0,10.360481400909217
7017-VFULY,No,5,1,3.376707035002172
5562-YJQGT,No,6,1,1.2645834097182451
8807-OPMBM,No,4,1,2.742741938604337
5439-WIKXB,No,3,0,8.956472035197173
9874-QLCLH,Yes,1,0,3.11218039516319
8294-UIMBA,No,7,2,2.9314230906808136
8109-YUOHE,No,8,1,3.075964605600955
5840-NVDCG,No,6,1,3.325748520220547
8092-NLTGF,No,3,0,3.150187346530293
5928-QLDHB,No,8,0,4.811771907201459
9840-EFJQB,No,6,0,4.172456466148209
0696-UKTOX,No,7,3,6.760070548993139
4801-KFYKL,No,9,0,2.1824329262492936
3472-OAOOR,No,6,2,9.789201846142722
6135-OZQVA,No,5,0,3.2223366953545756
8062-YBDOE,Yes,3,2,7.273995798741084
2252-JHJGE,No,7,0,4.290567249536301
4188-PCPIG,No,6,0,1.893035772152994
6000-APYLU,Yes,3,0,1.8674666299731888
7105-BENQF,No,2,0,2.237341262680434
7721-DVEKZ,No,11,0,0.7185779582104227
3566-VVORZ,No,4,0,2.7411834940442574
9507-HSMMZ,No,2,0,6.07477801620079
2480-SQIOB,No,8,0,0.16800408369808945
0947-IDHRQ,Yes,4,0,1.2386595855391194
7813-TKCVO,No,3,0,1.3646781611031014
0128-MKWSG,No,4,0,11.400784602039371
3672-YITQD,Yes,5,1,0.7753706635617935
4350-ZTLPI,No,6,2,1.5230943430159833
9048-JVYVF,Yes,4,2,0.1764143418579276
0361-HJRDX,No,3,1,12.143668422886641
5727-MYATE,No,3,0,1.385446772543681
3823-KYNQY,No,5,1,0.5605275230522329
8988-ECPJR,Yes,6,2,1.277979364555827
7570-WELNY,No,5,1,4.65853011784396
3021-VLNRJ,No,7,2,4.96263141851377
3776-EKTKM,Yes,3,3,2.3872655619069456
2080-CAZNM,No,8,0,6.248573289049623
1028-FFNJK,No,5,1,2.3833175402006446
6907-FLBER,No,3,2,1.258168390321705
3001-UNBTL,No,3,1,9.458387555235724
5982-PSMKW,No,8,2,1.2233959625034394
3507-GASNP,No,5,1,2.2164138342738786
7096-ZNBZI,No,6,0,2.617675317615838
1902-XBTFB,Yes,1,2,1.9878461507893384
1676-MQAOA,No,7,0,1.2054015834822305
0786-IVLAW,No,5,0,6.636847922444495
7566-DSRLQ,No,7,0,10.05594893887949
0643-OKLRP,Yes,3,1,6.540414773910892
7245-JMTTQ,No,5,0,0.3493295301225589
6050-IJRHS,No,5,1,4.726223719014916
6202-JVYEU,No,2,0,4.980101916767174
8591-TKMZH,No,3,0,5.997421429386645
0734-OXWBT,No,5,0,7.618224958725829
4282-ACRXS,No,7,1,3.993854329243068
0365-TRTPY,No,10,1,1.8633716991915197
7349-ALMUX,No,5,1,2.114098126816485
9381-NDKME,Yes,2,3,3.3950913991225655
6502-KUGLL,No,8,2,0.8122028178162413
1841-YSJGV,No,10,0,5.81125067573997
2794-XIMMO,Yes,2,0,1.478956982961888
8382-SHQEH,Yes,6,2,0.8452695088724863
3511-BFTJW,No,4,1,5.025627852240509
7668-XCFYV,No,6,0,3.1232031390690165
2983-ZANRP,Yes,4,1,2.40224651399019
7845-URHJN,Yes,5,2,0.8040963599435537
3034-ZBEQN,Yes,5,2,6.182863563639462
5018-HEKFO,No,2,1,3.834385955086425
3976-NLDEZ,No,9,0,1.259758685977212
2282-YGNOR,No,5,2,4.872053130648011
5336-UFNZP,No,5,0,3.11053075887424
6854-EXGSF,No,8,2,4.322010931018902
1241-EZFMJ,No,5,1,1.9744468938954336
9233-PSYHO,No,6,0,3.4453387847987984
5376-PCKNB,No,9,1,14.779839578339633
8044-BGWPI,No,7,2,11.489258917098315
4060-LDNLU,No,8,0,4.514101069050758
3589-PPVKW,No,6,0,1.399402654427495
8327-LZKAS,Yes,2,1,1.8924219774400945
5887-IKKYO,No,9,1,3.3022849363434674
1075-BGWOH,Yes,1,0,2.328989242669561
1755-RMCXH,No,8,1,6.01369751999902
0302-JOIVN,Yes,2,1,0.832093392400359
3858-XHYJO,No,4,0,3.4448659732656823
4299-SIMNS,No,3,1,4.987757712139749
7025-IWFHT,No,9,0,5.121242613331397
6261-LHRTG,No,8,0,4.529894681548547
7841-FCRQD,No,7,0,1.4731588412516354
2056-EVGZL,No,3,0,6.059554653236619
8777-MBMTS,No,8,0,7.7133264031374695
7753-USQYQ,No,10,1,3.414432607050538
5366-IJEQJ,Yes,1,2,1.873592903751424
7661-CPURM,No,10,0,7.4132099515227745
6233-HXJMX,No,7,0,6.150604687656257
5902-WBLSE,No,10,0,0.2460104735843105
1981-INRFU,Yes,2,3,3.190073374455248
4971-PUYQO,Yes,1,4,1.3898984754059542
3239-TPHPZ,No,7,0,1.7364396662972614
5115-GZDEL,No,9,0,2.8557977642648598
3338-CVVEH,No,6,0,11.726272613974357
8485-GJCDN,Yes,0,0,0.5245671851600533
2615-YVMYX,No,7,0,2.7457707737896375
2851-STERV,No,10,1,4.229167329654302
4393-GEADV,No,7,2,3.161094964747518
8486-AYEQH,No,6,0,0.506570936046269
1527-SXDPN,Yes,6,1,0.7946127048110475
6029-WTIPC,Yes,4,1,2.4916809154316475
8634-CILSZ,Yes,3,2,0.9535986489294755
5419-JKZNQ,No,5,1,3.7719270786525976
2495-KZNFB,No,8,0,5.449213998590276
1409-PHXTF,No,5,0,2.696116401586282
4560-WQAQW,No,4,0,2.8540817482069447
9591-YVTEB,No,7,2,4.380671249256172
9309-BZGNT,No,6,0,6.461631548637725
4274-DRSQT,No,1,0,2.1422739353030593
2027-DNKIV,No,10,0,4.701586919254983
8075-GXIUB,No,8,2,5.054164988014785
2885-HIJDH,No,15,0,0.9830757955307902
5424-RLQLC,No,8,0,2.9373405206166865
6682-QJDGB,Yes,0,2,1.585561605386558
6507-DTJZV,No,8,1,3.377272461274244
8780-IXSTS,Yes,5,2,2.709886785781229
7673-BQGKU,No,10,0,1.9506252841637157
6723-WSNTY,No,4,1,2.7875977802837846
9530-EHPOH,Yes,4,0,1.9870060498020277
2725-IWWBA,No,7,0,6.969702797998011
0345-HKJVM,Yes,6,3,1.2742936887701228
1061-PNTHC,No,2,1,0.865222669431484
0394-YONDK,No,4,0,4.5710037196501165
6574-MCOEH,No,4,0,2.7634884285110775
7399-QHBJS,No,7,1,3.2749112197390087
3049-SOLAY,Yes,7,0,4.096482654996379
0997-YTLNY,No,4,1,5.6890190234021825
3317-HRTNN,Yes,3,1,1.3793640033401722
9479-HYNYL,No,7,2,7.564726619202793
3235-ETOOB,Yes,3,2,3.2565998051343548
9708-KFDBY,No,6,0,3.8636336394880586
8058-INTPH,Yes,3,2,1.6061649188349498
3642-GKTCT,No,7,0,0.9332349330507891
0774-RMNUW,No,7,1,3.9656874699586413
1334-PDUKM,No,3,1,7.847704012720718
0756-MPZRL,No,6,0,2.494978117941811
2242-MFOTG,No,5,0,4.352426172549879
2927-CVULT,No,7,0,4.014967350590726
2144-BFDSO,No,7,0,1.5166620553251617
8745-PVESG,No,7,1,6.36370343032717
7647-GYYKX,No,6,0,6.6018921222261335
5647-FXOTP,No,7,1,8.186921378238644
5569-OUICF,Yes,0,3,1.771375709953721
8821-XNHVZ,Yes,1,1,0.5953763091406601
2082-OJVTK,Yes,7,1,1.598357932876347
9700-ISPUP,No,5,0,6.430244147138871
9839-ETQOE,No,6,1,6.215036273887892
6078-VESFR,No,7,0,3.6464112001027513
9027-TMATR,No,5,0,3.301503106702093
5940-NFXKV,Yes,2,1,0.47896406983927525
1941-HOSAM,No,7,0,2.2366340610393887
9110-HSGTV,No,5,0,4.318345819142766
0704-VCUMB,No,7,0,2.698632646774979
6171-ZTVYB,No,7,0,4.279467316024234
8053-WWDRO,Yes,2,0,0.7046687940519333
9564-KCLHR,Yes,5,1,1.6152838697011354
1935-IMVBB,No,7,0,1.7687926094485422
2535-PBCGC,No,7,0,2.624388719249169
2082-CEFLT,Yes,3,2,4.52782207006736
1470-PSXNM,No,10,0,6.53298359923081
1213-NGCUN,Yes,5,0,1.6238593167931301
2498-XLDZR,No,10,1,10.079505306039687
9866-OCCKE,No,5,1,1.4166150258137495
5338-YHWYT,No,10,0,3.7588492711528736
7718-UPSKJ,No,4,1,4.200674031830052
8731-WBBMB,No,7,1,14.84516091424375
1448-CYWKC,No,6,0,12.104009271397175
7901-IIDQV,No,4,0,4.0278136730110985
2690-DVRVK,No,8,0,3.6053863717477808
5688-KZTSN,Yes,3,2,4.012694902563706
1270-XKUCC,No,9,0,5.384836335816343
0334-ZFJSR,No,7,1,3.464443693488883
2894-QOJRX,Yes,1,0,1.3187812161767793
5747-PMBSQ,Yes,4,3,4.09434504323162
5583-EJXRD,No,8,0,7.677986083547995
4565-EVZMJ,No,6,1,2.9211866304855927
3143-JQEGI,Yes,2,3,0.21448128005337566
6386-SZZKH,Yes,2,2,4.508678210089726
3327-YBAKM,No,8,0,5.179056787277184
9441-QHEVC,No,8,0,5.287571408198567
6705-LNMDD,No,4,1,2.8012300589298946
2580-ASVVY,No,3,0,5.229629835236221
3370-GQEAL,No,6,0,0.2529881685172016
5032-USPKF,No,7,1,1.0580475417204158
2982-IHMFT,Yes,2,3,3.9242585590889996
3521-SYVOR,Yes,4,1,3.2815183030163886
4254-QPEDE,No,12,0,2.4140672594462034
6283-GITPX,No,4,0,4.994929666578601
9526-JAWYF,Yes,1,2,6.592681845660401
0771-CHWSK,No,6,0,0.9399516230756002
9788-HNGUT,No,8,0,3.085862535207469
9495-REDIY,No,6,1,6.384945500599079
5375-XLDOF,No,4,0,4.588996085888114
1172-VIYBP,No,4,1,2.945472889102627
5649-VUKMC,Yes,3,4,1.4173717607353244
6559-PDZLR,No,10,1,1.7249269117783521
8992-OBVDG,No,5,0,5.966722781839689
4273-MBHYA,No,3,1,7.749275631526136
4724-WXVWF,No,5,0,2.3746412745451844
5701-GUXDC,No,4,1,3.911025286965907
1460-UZPRJ,No,5,1,4.230373239390318
6082-GLJIX,No,9,0,2.294712552989676
5143-EGQFK,Yes,6,1,2.6861277679405133
4919-IKATY,Yes,3,2,2.028181815362879
2495-TTHBQ,No,8,0,6.140751213728549
0485-ZBSLN,No,7,0,4.676625509305198
3810-PJUHR,No,6,0,6.42092661177137
9050-QLROH,Yes,4,1,4.247207761549766
0847-HGRML,No,4,2,3.33129686544509
8232-CTLKO,No,11,0,5.12681635506427
9227-YBAXE,No,4,1,2.198959261561806
6168-WFVVF,Yes,3,1,2.339295959497131
9860-LISIZ,No,5,1,3.0699911998004517
0112-QAWRZ,No,3,0,7.3029480588294025
0877-SDMBN,Yes,4,0,2.806259518140762
2786-GCDPI,No,8,1,8.282213665439883
4043-MKDTV,No,4,1,1.1256136111962118
8065-YKXKD,Yes,4,1,0.772675469391991
9637-EIHEQ,Yes,3,5,3.372105652489968
9229-RQABD,No,4,2,4.067328351560132
8313-KTIHG,No,2,0,7.104421896099282
5320-BRKGK,No,3,1,3.1895412339824256
6284-KMNUF,No,9,0,2.8367692437795857
9689-PTNPG,Yes,6,1,2.659609728856248
9465-RWMXL,Yes,6,3,2.46517082782676
6229-UOLQL,No,9,1,4.489190266783655
2362-IBOOY,Yes,3,1,1.3326761414230928
3137-LUPIX,No,11,0,6.183213011845213
0843-WTBXE,Yes,2,2,1.977170474460528
6143-JQKEA,No,9,0,10.0703147761978
8676-OOQEJ,No,7,0,6.17256906186397
5515-IDEJJ,Yes,5,3,1.6299918169335936
9701-CDXHR,No,10,1,1.8698928006792288
7450-NWRTR,Yes,3,1,2.7944464611410114
8124-NZVGJ,No,6,1,5.820421860859741
2162-FRZAA,No,5,0,1.7003732820769089
5376-DEQCP,Yes,3,1,2.785009002387401
5118-MUEYH,No,5,0,6.902470521385714
9095-HFAFX,Yes,4,0,2.031816361926596
5627-TVBPP,No,10,0,5.575428965173931
2379-ENZGV,Yes,4,1,4.766776979652153
3936-QQFLL,No,5,1,1.003688484169981
2589-AYCRP,No,6,0,3.3474792830358298
4067-HLYQI,No,5,0,1.966259251887223
5124-EOGYE,No,4,1,2.401490715992527
5057-RKGLH,No,4,1,4.2290624929264276
0292-WEGCH,No,5,2,5.3362769390381235
8910-ICHIU,No,9,0,1.1532253545985427
4097-YODCF,No,6,0,3.581670659363637
9715-WZCLW,No,5,1,3.2066732246454186
9786-YWNHU,No,5,0,6.052290912814085
6407-GSJNL,No,3,0,4.016238170499381
6005-OBZPH,Yes,2,0,1.8519377117928453
4049-ZPALD,No,8,1,3.9814141693320333
7932-WPTDS,Yes,4,0,0.5009080643057132
3733-UOCWF,No,6,0,7.032405082287821
6833-JMZYP,No,10,0,0.4857648593842186
2722-VOJQL,Yes,3,2,4.591289414700064
1310-QRITU,No,7,1,2.9995276753489746
8961-QDZZJ,No,5,0,1.657016241241304
9715-SBVSU,No,5,0,7.229081360673086
8490-BXHEO,No,6,0,4.213561455169847
7173-TETGO,No,8,1,10.762869112688916
7929-SKFGK,No,3,0,1.7888412126372482
2300-RQGOI,No,4,0,1.5810009599865942
3563-SVYLG,No,4,0,1.561851275591873
5228-EXCET,Yes,2,0,1.7550962595490247
6435-VWCCY,No,12,2,9.980655587071993
4998-IKFSE,No,6,2,0.8511930040860227
8630-QSGXK,No,4,1,2.7089388802423113
2455-USLMV,No,10,1,6.696275194965413
7394-FKDNK,Yes,2,1,1.4868879476417833
9488-FVZCC,No,4,1,2.3659645338634054
6331-LWDTQ,Yes,4,1,4.0629276031380845
5995-WWKKG,No,5,0,4.51124753060209
1597-FZREH,Yes,3,0,0.4909901857708743
7879-CGSFV,No,8,1,5.03476514925641
9921-EZKBY,No,5,0,3.3244775992700473
7432-FFVAR,No,5,2,3.7957065186435126
7246-ZGQDF,No,6,0,4.228382298975039
7000-WCEVQ,Yes,8,1,0.7227457017060698
0727-IWKVK,Yes,2,4,0.7984709576109388
5959-BELXA,Yes,2,2,1.5116393969764268
4456-RHSNB,No,7,1,3.0108925361540506
3512-IZIKN,Yes,2,2,3.034965913894607
2481-SBOYW,No,8,1,2.749102284721632
7109-MFBYV,No,6,1,5.610675583381708
1833-TCXKK,No,9,1,3.7383456138263838
1832-PEUTS,No,4,0,3.4736753554024444
6141-OOXUQ,Yes,3,1,0.7867142772342536
8660-BUETV,No,6,0,7.942064627657634
0580-PIQHM,No,8,1,7.121522981717261
5696-CEIQJ,No,7,1,2.5009221191097417
7503-ZGUZJ,Yes,6,0,8.949765700985765
1696-HXOWK,No,6,1,9.013350022171961
3026-ATZYV,No,7,0,5.781308326254216
4012-YCFAI,No,6,0,2.8836373386321164
2506-TNFCO,Yes,4,2,0.4153463665506411
9970-QBCDA,No,3,0,3.1141507851466748
8718-PTMEZ,Yes,2,1,1.0594721690611806
9496-IVVRP,No,5,0,2.439408689882176
2207-OBZNX,Yes,3,1,1.9321949273388586
2657-VPXTA,No,4,0,0.816185444023516
6551-VLJMV,No,10,1,2.1124960246982347
1221-GHZEP,No,2,1,4.3011048815218595
9289-LBQVU,No,6,0,4.413736178944178
6142-VSJQO,Yes,3,3,1.8508572299285968
3458-IDMFK,No,9,0,2.5407182622517337
6933-FHBZC,No,3,0,0.9331212974348616
0221-NAUXK,No,7,0,9.108427936744786
9770-KXGQU,No,8,0,11.183495904341173
6437-UKHMV,Yes,4,1,1.446273585669561
6538-POCHL,No,7,0,1.276007705909222
6726-NNFWD,No,4,2,2.563617121021737
3002-WQZWT,No,8,0,1.6569281863821033
4277-UDIEF,No,6,1,0.8862053316899027
1208-NBVFH,No,8,2,7.702111280314567
4912-PIGUY,No,6,2,5.722430764001678
1114-CENIM,Yes,2,2,1.670597212078687
6060-DRTNL,Yes,1,3,2.13567150912972
2725-TTRIQ,No,10,0,3.9651344681481206
3374-TTZTK,No,11,0,9.556854748486492
8990-ZXLSU,No,2,0,4.9696199444849665
2275-RBYQS,No,9,1,8.785325916192955
8473-VUVJN,Yes,2,2,1.0017421906350603
6289-CPNLD,Yes,1,2,1.733720696101938
5536-SLHPM,Yes,6,1,0.9239545594141539
4419-UJMUS,No,2,2,1.192608130058797
7794-JASDG,No,5,0,5.3343944464790924
7609-YBPXG,No,4,1,2.8420423254677964
5519-TEEUH,No,9,0,1.4908091945717854
7856-GANIL,No,4,0,5.573814697987614
0804-XBFBV,No,11,1,5.330514012446467
2676-OXPPQ,No,7,0,7.431700682561776
3703-TTEPD,No,3,1,4.802690422961297
2799-TSLAG,No,8,1,1.6577686914735994
0196-VULGZ,Yes,3,2,4.219594195742183
8837-VVWLQ,Yes,3,1,6.2762482330708655
2696-NARTR,Yes,1,0,0.5840495117717499
2208-NKVVH,No,6,2,4.693021597317239
7614-QVWQL,Yes,1,4,3.4947945944628853
1976-CFOCS,Yes,6,1,0.22563917009095025
4631-OACRM,Yes,1,1,0.39656692505166513
7139-JZFVG,No,8,2,4.295150605410929
4987-GQWPO,No,6,0,2.6065030257767012
3755-JBMNH,Yes,2,1,2.7515850081914093
1757-TCATG,No,1,0,3.666218277490075
6345-ULYRW,Yes,2,6,2.389242432845408
4776-XSKYQ,No,10,0,3.3820168330172615
8048-DSDFQ,No,8,0,8.677109508305616
5753-QQWPW,No,4,1,1.2790129453084005
6010-DDPPW,No,6,0,5.3921856573485325
1809-DMJHQ,Yes,1,1,0.33167351357907676
6693-FRIRW,No,8,0,3.331025744832418
6586-MYGKD,No,8,0,10.123838107103827
3173-NVMPX,No,3,1,3.563338947801623
0248-PGHBZ,No,4,1,3.2148571111439557
0623-GDISB,No,3,0,1.0714684462854671
2892-GESUL,No,12,0,12.079611570418793
6923-EFPNL,Yes,3,2,1.1316986167283996
7472-EQOAV,No,8,0,4.478293179644636
9574-RKJIF,Yes,6,3,4.489042260006271
2043-WVTQJ,No,4,0,2.4553333964262367
8034-RYTVV,No,6,0,3.2917739381937006
3863-QSTYI,No,6,0,3.4505522323573503
2619-WFQWU,Yes,2,3,1.0849775623655857
5044-LRQAQ,No,2,1,4.642581816118723
1716-LSAMB,No,5,0,6.599839692422571
1333-PBMXB,No,3,0,2.0840853853257
6546-OPBBH,No,4,1,1.0145817151452645
5985-BEHZK,No,4,1,6.7178738784596135
9127-QRZMH,No,8,1,2.396579542161115
5919-VCZYM,No,3,0,8.701708401706911
9644-KVCNC,No,3,0,4.587195572506496
2137-DQMEV,No,8,0,1.0759731323518023
8174-LNWMW,No,7,0,0.2547289107573954
9279-CJEOJ,No,8,0,9.34261355568558
7964-VEXDG,No,2,2,2.0390316132947257
2404-JIBFC,No,10,1,1.1356389079123392
0778-NELLA,Yes,3,2,2.147244144497935
8029-XYPWT,No,2,1,1.4939202240881764
4614-NUVZD,Yes,6,0,2.0534370937483293
4632-PAOYU,No,5,0,4.288503155417899
3803-KMQFW,Yes,1,1,1.3101880146511122
6804-GDMOI,Yes,2,3,3.357175375849505
2990-OGYTD,No,2,0,9.287282634171596
6646-JPPHA,No,5,0,3.0772615022386964
9572-MTILT,Yes,1,1,1.5003924660440169
7658-UYUQS,No,4,1,6.782643785281787
7880-XSOJX,No,5,0,3.529580058659945
9611-CTWIH,Yes,3,3,6.467858828689568
4589-IUAJB,No,9,0,1.0749162757381323
0329-GTIAJ,Yes,3,0,0.5247297760234536
8746-BFOAJ,No,2,2,2.4447787075385876
8457-XIGKN,No,7,2,1.801996807906337
6072-NUQCB,No,5,1,1.082138747551616
6629-CZTTH,Yes,4,1,1.3476132698988816
8838-GPHZP,No,3,2,0.9603670361657947
8750-QWZAJ,No,4,0,1.2561735226003987
5364-EVNIB,Yes,2,1,1.4684998111501626
6918-UMQCG,No,5,0,2.625653073219837
0675-NCDYU,No,7,0,2.6717013076262672
6339-DKLMK,No,3,1,5.563620217003804
1346-PJWTK,No,9,0,0.7757237758019927
5088-QZLRL,No,5,1,8.341338052136276
8023-QHAIO,No,5,0,1.236723489438479
4397-FRLTA,No,9,0,5.207073775800116
3057-VJJQE,No,5,1,11.508880184630696
5087-SUURX,Yes,0,1,5.691153120251833
2302-OUZXB,No,3,1,6.192944616255225
8133-ANHHJ,No,5,0,1.4295150781412354
2270-CHBFN,No,8,1,7.5010644935302455
0013-EXCHZ,Yes,4,3,1.3832415262270887
5982-FPVQN,No,1,1,6.407331026129306
9107-UKCKY,No,5,0,8.761167463898802
4654-ULTTN,No,6,0,1.689405594129432
5550-VFRLC,Yes,4,5,0.7816621803700655
5546-BYZSM,No,5,0,5.083757856097938
1492-KGETH,No,8,1,2.043379912915771
4929-BSTRX,Yes,4,2,2.7265457229065007
4163-HFTUK,No,9,1,6.410627036750964
8215-NGSPE,No,4,0,6.525224183568697
2225-ZRGSG,Yes,1,1,2.152754532493388
8859-YSTWS,No,6,1,2.6671330748740716
5271-YNWVR,Yes,4,1,3.0360274539692362
7601-DHFWZ,No,5,2,6.4758452558995705
2657-ALMWY,Yes,6,1,2.6535893956159704
6330-JKLPC,Yes,3,1,1.3955805665891976
4667-OHGKG,Yes,2,1,0.6979179840472477
1998-VHJHK,No,5,1,1.782204774135131
1707-HABPF,No,5,0,5.5414663972799465
1660-HSOOQ,Yes,3,0,4.0142449226430825
7253-UVNDW,Yes,4,0,2.516393844275612
0487-VVUVK,No,7,2,2.132170131327527
7228-OMTPN,Yes,3,0,2.2015054231677857
5063-IUOKK,No,3,2,2.07671446112673
4508-OEBEY,No,9,1,7.194404263137815
0027-KWYKW,No,5,0,4.39536737454832
2308-STERM,No,3,1,4.124270493324554
5982-XMDEX,No,5,0,1.5862262740663036
6284-AHOOQ,Yes,4,0,1.1079495571689575
6051-PTVNS,No,7,1,2.8123321851785135
2344-JMOGN,Yes,1,1,4.415525559213557
3799-ISUZQ,Yes,3,0,0.5915147789024954
2877-VDUER,No,3,0,6.852354628413688
9152-AMKAK,No,2,2,4.100211850961679
1794-HBQTJ,Yes,1,1,1.7210497372673097
9432-VOFYX,No,9,0,1.5523816756802755
8049-WJCLQ,No,12,0,2.0245825987519233
6586-PSJOX,No,6,2,6.36271281825947
2460-FPSYH,Yes,6,0,1.2216185183016774
9705-ZJBCG,No,9,1,9.718593243212146
4818-DRBQT,Yes,4,2,1.2136479777468328
1320-HTRDR,Yes,3,2,0.9142316837546295
6847-KJLTS,No,4,0,4.165805956117768
9670-BPNXF,No,3,0,2.7862461084972012
3913-FCUUW,No,6,0,5.013463233940247
3301-VKTGC,No,7,0,7.539330613792316
1493-AMTIE,Yes,2,2,2.3321049523495367
9555-SAHUZ,No,11,0,5.652870794747847
0816-TSPHQ,No,4,0,1.9670897253883832
9932-WBWIK,No,5,1,3.718522828888961
4619-EVPHY,No,5,1,4.753512579753486
5286-YHCVC,No,4,0,2.2646483959814554
6424-ELEYH,Yes,2,3,0.9366985799454473
4391-RESHN,Yes,2,3,3.2840190627291617
9115-YQHGA,No,4,1,4.851071858480373
4462-CYWMH,No,9,1,4.200184059618593
8963-MQVYN,No,4,0,3.01937690283991
2458-EOMRE,No,10,2,3.114009794029208
9334-GWGOW,No,7,1,7.753652630197756
6821-BUXUX,Yes,1,1,2.1753489252983895
5028-HTLJB,Yes,4,1,1.5360850626440228
9801-GDWGV,Yes,4,1,10.08958731001698
6542-LWGXJ,No,9,0,6.943108780602484
5567-GZKQY,No,6,0,2.5696175345596166
1222-LRYKO,No,7,0,5.89075192067129
2320-JRSDE,Yes,1,2,1.3093766075648805
2087-QAREY,No,8,3,3.734102202651792
0601-WZHJF,Yes,3,1,4.741888122667493
4423-JWZJN,No,8,0,1.7565811460999772
5143-WMWOG,Yes,2,2,0.9424436906272649
6490-FGZAT,No,1,1,2.1272269751956516
5393-RXQSZ,Yes,3,3,1.6187237859242396
7452-FOLON,No,3,0,8.42451977396755
2320-TZRRH,No,6,1,1.7913840547180575
0231-LXVAP,Yes,3,1,4.291816137085502
9444-JTXHZ,Yes,2,2,3.1388173976853824
4942-VZZOM,No,5,0,2.2941103737545245
5510-BOIUJ,Yes,6,1,9.526819926453205
7502-BNYGS,No,3,0,6.227409024736788
4291-HYEBC,No,5,0,3.2751480061307694
6147-CBCRA,No,3,3,2.760242392779165
6047-SUHPR,No,4,1,2.026336168622517
4471-KXAUH,Yes,5,3,1.02893664828796
9752-ZNQUT,No,5,0,8.35807115426421
7638-QVMVY,Yes,3,2,5.856121829166573
1576-PFZIW,No,8,0,0.8824937531907007
5666-MBJPT,No,5,1,3.2715137035417894
7312-XSBAT,No,12,0,6.4180029508024266
3096-GKWEB,No,6,2,4.353867053257783
2371-JQHZZ,No,9,1,1.4798875916009913
0674-GCDXG,No,7,1,1.5700821949543622
1121-QSIVB,No,7,1,1.4223915796053261
4396-KLSEH,No,4,0,9.457237180434658
3244-DCJWY,Yes,1,1,0.547277735981114
2824-MYYBN,No,5,2,4.229649654072483
0875-CABNR,Yes,2,0,2.4507317189456765
6345-HOVES,No,6,0,1.243179576247208
8318-LCNBW,No,6,2,4.753169314835649
6469-QJKZW,No,7,0,0.3722464948237662
0147-ESWWR,No,8,2,1.1261934476401922
1217-VASWC,No,10,0,4.855731554682432
7812-FZHPE,Yes,3,3,1.55729186226195
6370-ZVHDV,No,9,0,8.285727080456994
5915-DGNVC,No,8,3,4.753278382514177
6260-XLACS,No,5,0,2.3400319097377604
3566-CAAYU,No,6,2,1.1676735944146208
4983-CCWMC,No,7,2,4.968318054188596
9103-CXVOK,No,7,1,2.9039769039376013
2896-TBNBE,No,7,0,2.6122187805748376
4797-AXPXK,Yes,0,3,0.4801505812469227
5229-PRWKT,Yes,4,1,3.2061129706742664
6982-UQZLY,Yes,5,3,2.3095045603285675
2522-WLNSF,No,4,0,4.235051202570576
3841-CONLJ,No,3,1,1.8254926147449053
5057-LCOUI,Yes,1,2,2.773070642007615
0193-ESZXP,Yes,2,2,4.52162450704177
4475-NVTLU,No,7,0,2.5044057006069456
4369-HTUIF,Yes,4,0,3.8634492489868992
9386-LDCZR,No,7,0,3.4985892163108714
9585-KKMFD,No,7,0,2.3823214210615666
5399-ZIMKF,No,5,0,2.45565399359174
0336-KXKFK,No,4,0,1.9845433202206086
5619-XZZKR,No,8,0,3.99367189851783
3948-FVVRP,No,4,0,10.716314133183067
5327-XOKKY,No,4,0,0.9840293772011549
0983-TATYJ,No,4,0,2.720708830429807
1813-JYWTO,No,5,1,2.3461089028801467
0156-FVPTA,Yes,7,2,1.1864243333257383
1984-FCOWB,Yes,5,1,0.42062955101643695
0654-HMSHN,Yes,1,0,2.90384032991039
6719-OXYBR,No,6,0,1.2129272155913216
3312-ZWLGF,No,7,1,2.7942534066086537
6476-YHMGA,No,4,1,2.4932088891127417
5287-QWLKY,Yes,3,3,0.4164921789902094
0795-XCCTE,No,6,3,3.404136410597007
0168-XZKBB,No,3,0,3.0074279451555155
3785-NRHYR,No,11,0,5.789976098614932
5196-SGOAK,Yes,2,2,0.7372016942102777
4537-DKTAL,No,4,0,6.5464683349531505
7072-MBHEV,No,3,0,5.605121021158486
5602-BVFMK,No,6,0,2.1189558262402333
6297-NOOPG,No,7,0,4.280587608895402
1891-UAWWU,Yes,5,0,2.2338391692767012
8204-TIFGJ,No,9,1,3.6521096307744716
8050-DVOJX,No,7,1,10.6300808113818
6108-OQZDQ,Yes,5,4,2.0493131843325405
0363-QJVFX,Yes,2,1,0.4140163469039049
8903-XEBGX,No,2,2,4.015514317489771
8169-SAEJD,No,6,0,1.846454407628956
9840-DVNDC,Yes,2,2,0.6924124313631076
1089-XZWHH,No,6,3,5.275216058227608
2325-WINES,No,5,1,4.428477879547428
6064-ZATLR,No,5,0,8.772512485000462
